"tank","species","length_µm","length_mm","treatment","temperature"
"D2","B_f",1414.4,1.4144,"0HW","20"
"D2","A_d",2118.26,2.11826,"0HW","20"
"D2","B_f",1686.241,1.686241,"0HW","20"
"D2","A_d",3604.321,3.604321,"0HW","20"
"D2","B_f",4835.627,4.835627,"0HW","20"
"D2","A_d",2602.174,2.602174,"0HW","20"
"D2","B_f",1140.924,1.140924,"0HW","20"
"D2","A_d",2676.998,2.676998,"0HW","20"
"D2","B_f",1185.007,1.185007,"0HW","20"
"D2","A_d",1936.659,1.936659,"0HW","20"
"D2","B_f",1697.686,1.697686,"0HW","20"
"D2","A_d",3238.748,3.238748,"0HW","20"
"D2","B_f",1070.83,1.07083,"0HW","20"
"D2","A_d",3523.892,3.523892,"0HW","20"
"D2","B_f",1793.645,1.793645,"0HW","20"
"D2","A_d",3362.492,3.362492,"0HW","20"
"D2","B_f",1946.547,1.946547,"0HW","20"
"D2","A_d",2559.65,2.55965,"0HW","20"
"D2","B_f",1964.692,1.964692,"0HW","20"
"D2","A_d",4226.829,4.226829,"0HW","20"
"D2","B_f",1155.741,1.155741,"0HW","20"
"D2","A_d",1479.81,1.47981,"0HW","20"
"D2","B_f",1584.07,1.58407,"0HW","20"
"D2","A_d",3477.297,3.477297,"0HW","20"
"D2","B_f",1707.712,1.707712,"0HW","20"
"D2","A_d",3974.288,3.974288,"0HW","20"
"D2","B_f",956.715,0.956715,"0HW","20"
"D2","A_d",3024.572,3.024572,"0HW","20"
"D2","B_f",1013.087,1.013087,"0HW","20"
"D2","A_d",3511.071,3.511071,"0HW","20"
"D2","B_f",831.254,0.831254,"0HW","20"
"D2","A_d",3666.767,3.666767,"0HW","20"
"D2","B_f",3384.161,3.384161,"0HW","20"
"D2","A_d",2656.285,2.656285,"0HW","20"
"D2","B_f",903.832,0.903832,"0HW","20"
"D2","A_d",4921.096,4.921096,"0HW","20"
"D2","B_f",1301.34,1.30134,"0HW","20"
"D2","A_d",3745.318,3.745318,"0HW","20"
"D2","B_f",1486.782,1.486782,"0HW","20"
"D2","A_d",2646.575,2.646575,"0HW","20"
"D2","B_f",666.204,0.666204,"0HW","20"
"D2","A_d",2082.078,2.082078,"0HW","20"
"D2","B_f",4672.78,4.67278,"0HW","20"
"D2","A_d",2670.535,2.670535,"0HW","20"
"D2","B_f",2480.35,2.48035,"0HW","20"
"D2","A_d",1805.203,1.805203,"0HW","20"
"D2","B_f",1271.934,1.271934,"0HW","20"
"D2","A_d",2816.132,2.816132,"0HW","20"
"D2","B_f",1261.862,1.261862,"0HW","20"
"D2","A_d",1887.065,1.887065,"0HW","20"
"D2","B_f",1324.572,1.324572,"0HW","20"
"D2","A_d",3876.014,3.876014,"0HW","20"
"D2","B_f",890.544,0.890544,"0HW","20"
"D2","A_d",2408.905,2.408905,"0HW","20"
"D2","B_f",1716.603,1.716603,"0HW","20"
"D2","A_d",3789.733,3.789733,"0HW","20"
"D2","B_f",1064.382,1.064382,"0HW","20"
"D2","A_d",4196.863,4.196863,"0HW","20"
"D2","B_f",1064.96,1.06496,"0HW","20"
"D2","A_d",2718.934,2.718934,"0HW","20"
"D2","B_f",1093.022,1.093022,"0HW","20"
"D2","A_d",3071.207,3.071207,"0HW","20"
"D2","B_f",2072.222,2.072222,"0HW","20"
"D2","A_d",2700.069,2.700069,"0HW","20"
"D2","B_f",1420.244,1.420244,"0HW","20"
"D2","A_d",2866.973,2.866973,"0HW","20"
"D2","B_f",1887.455,1.887455,"0HW","20"
"D2","A_d",2464.45,2.46445,"0HW","20"
"D2","B_f",1248.306,1.248306,"0HW","20"
"D2","A_d",3790.51,3.79051,"0HW","20"
"D2","B_f",813.009,0.813009,"0HW","20"
"D2","A_d",3679.404,3.679404,"0HW","20"
"D2","B_f",1365.845,1.365845,"0HW","20"
"D2","A_d",3358.432,3.358432,"0HW","20"
"D2","B_f",1269.776,1.269776,"0HW","20"
"D2","A_d",2628.836,2.628836,"0HW","20"
"D2","B_f",1116.729,1.116729,"0HW","20"
"D2","A_d",2228.262,2.228262,"0HW","20"
"D2","B_f",2169.132,2.169132,"0HW","20"
"D2","A_d",3228.186,3.228186,"0HW","20"
"D2","B_f",2041.94,2.04194,"0HW","20"
"D2","B_f",1145.477,1.145477,"0HW","20"
"D2","B_f",1122.278,1.122278,"0HW","20"
"D2","B_f",1531.763,1.531763,"0HW","20"
"D2","B_f",1144.646,1.144646,"0HW","20"
"D2","B_f",1026.424,1.026424,"0HW","20"
"D2","B_f",2150.631,2.150631,"0HW","20"
"D2","B_f",3055.294,3.055294,"0HW","20"
"D2","B_f",1711.378,1.711378,"0HW","20"
"D2","B_f",1147.04,1.14704,"0HW","20"
"D2","B_f",762.935,0.762935,"0HW","20"
"D2","B_f",3650.407,3.650407,"0HW","20"
"D2","B_f",763.595,0.763595,"0HW","20"
"D2","B_f",1681.455,1.681455,"0HW","20"
"D2","B_f",934.879,0.934879,"0HW","20"
"D2","B_f",927.788,0.927788,"0HW","20"
"D2","B_f",2086.863,2.086863,"0HW","20"
"D2","B_f",1257.018,1.257018,"0HW","20"
"D2","B_f",1188.073,1.188073,"0HW","20"
"D2","B_f",980.236,0.980236,"0HW","20"
"D2","B_f",910.126,0.910126,"0HW","20"
"D2","B_f",1984.223,1.984223,"0HW","20"
"D2","B_f",1365.64,1.36564,"0HW","20"
"D2","B_f",1824.091,1.824091,"0HW","20"
"D2","B_f",1013.75,1.01375,"0HW","20"
"D2","B_f",1390.938,1.390938,"0HW","20"
"D2","B_f",1310.768,1.310768,"0HW","20"
"D2","B_f",1086.603,1.086603,"0HW","20"
"D2","B_f",951.024,0.951024,"0HW","20"
"D2","B_f",1068.161,1.068161,"0HW","20"
"D2","B_f",1927.419,1.927419,"0HW","20"
"D2","B_f",993.619,0.993619,"0HW","20"
"D2","B_f",1006.491,1.006491,"0HW","20"
"D2","B_f",545.358,0.545358,"0HW","20"
"D2","B_f",963.652,0.963652,"0HW","20"
"D2","B_f",3663.385,3.663385,"0HW","20"
"D2","B_f",1013.087,1.013087,"0HW","20"
"D2","B_f",2439.763,2.439763,"0HW","20"
"D2","B_f",1972.454,1.972454,"0HW","20"
"D2","B_f",456.414,0.456414,"0HW","20"
"D2","B_f",704.345,0.704345,"0HW","20"
"D2","B_f",990.347,0.990347,"0HW","20"
"D2","B_f",3679.726,3.679726,"0HW","20"
"D2","B_f",1469.059,1.469059,"0HW","20"
"D2","B_f",3752.74,3.75274,"0HW","20"
"D2","B_f",1450.425,1.450425,"0HW","20"
"D2","B_f",844.812,0.844812,"0HW","20"
"D2","B_f",5489.022,5.489022,"0HW","20"
"D2","B_f",2452.598,2.452598,"0HW","20"
"D2","B_f",1091.587,1.091587,"0HW","20"
"D2","B_f",1141.954,1.141954,"0HW","20"
"D2","B_f",1552.703,1.552703,"0HW","20"
"D2","B_f",1090.715,1.090715,"0HW","20"
"D2","B_f",1208.623,1.208623,"0HW","20"
"D2","B_f",1025.551,1.025551,"0HW","20"
"D2","B_f",1684.481,1.684481,"0HW","20"
"D2","B_f",1518.589,1.518589,"0HW","20"
"D2","B_f",805.749,0.805749,"0HW","20"
"D2","B_f",5785.18,5.78518,"0HW","20"
"D2","B_f",1864.633,1.864633,"0HW","20"
"D2","B_f",1684.614,1.684614,"0HW","20"
"D2","B_f",2338.18,2.33818,"0HW","20"
"D2","B_f",1710.593,1.710593,"0HW","20"
"D2","B_f",1083.559,1.083559,"0HW","20"
"D2","B_f",1460.078,1.460078,"0HW","20"
"D2","B_f",1034.137,1.034137,"0HW","20"
"D2","B_f",1070.621,1.070621,"0HW","20"
"D2","B_f",1583.257,1.583257,"0HW","20"
"D2","B_f",1093.176,1.093176,"0HW","20"
"D2","B_f",1349.769,1.349769,"0HW","20"
"D2","B_f",990.516,0.990516,"0HW","20"
"D2","B_f",1213.43,1.21343,"0HW","20"
"D2","B_f",4945.072,4.945072,"0HW","20"
"D2","B_f",2534.28,2.53428,"0HW","20"
"D2","B_f",4746.46,4.74646,"0HW","20"
"D2","B_f",623.592,0.623592,"0HW","20"
"D2","B_f",1108.631,1.108631,"0HW","20"
"D2","B_f",851.936,0.851936,"0HW","20"
"D2","B_f",3832.078,3.832078,"0HW","20"
"D2","B_f",1922.447,1.922447,"0HW","20"
"D2","B_f",1203.379,1.203379,"0HW","20"
"D2","B_f",1626.501,1.626501,"0HW","20"
"D2","B_f",938.286,0.938286,"0HW","20"
"D2","B_f",1069.836,1.069836,"0HW","20"
"D2","B_f",1278.211,1.278211,"0HW","20"
"D2","B_f",4787.225,4.787225,"0HW","20"
"D2","B_f",2198.324,2.198324,"0HW","20"
"D2","B_f",980.236,0.980236,"0HW","20"
"D2","B_f",1698.741,1.698741,"0HW","20"
"D2","B_f",1027.132,1.027132,"0HW","20"
"D2","B_f",610.531,0.610531,"0HW","20"
"D2","B_f",1098.334,1.098334,"0HW","20"
"D2","B_f",1201.89,1.20189,"0HW","20"
"D2","B_f",726.022,0.726022,"0HW","20"
"D2","B_f",381.467,0.381467,"0HW","20"
"D2","B_f",1961.955,1.961955,"0HW","20"
"D2","B_f",1797.978,1.797978,"0HW","20"
"D2","B_f",1610.977,1.610977,"0HW","20"
"D2","B_f",1388.562,1.388562,"0HW","20"
"D2","B_f",1703.479,1.703479,"0HW","20"
"D2","B_f",1502.807,1.502807,"0HW","20"
"D2","B_f",1673.982,1.673982,"0HW","20"
"D2","B_f",2073.788,2.073788,"0HW","20"
"D2","B_f",1012.645,1.012645,"0HW","20"
"D2","B_f",911.416,0.911416,"0HW","20"
"D2","B_f",1773.058,1.773058,"0HW","20"
"D2","B_f",3075.488,3.075488,"0HW","20"
"D2","B_f",1828.168,1.828168,"0HW","20"
"D2","B_f",1486.066,1.486066,"0HW","20"
"D2","B_f",1756.567,1.756567,"0HW","20"
"D2","B_f",3213.413,3.213413,"0HW","20"
"D2","B_f",1593.195,1.593195,"0HW","20"
"D2","B_f",1579.399,1.579399,"0HW","20"
"D2","B_f",592.574,0.592574,"0HW","20"
"D2","B_f",2053.202,2.053202,"0HW","20"
"D2","B_f",1121.929,1.121929,"0HW","20"
"D2","B_f",1535.85,1.53585,"0HW","20"
"D2","B_f",1486.782,1.486782,"0HW","20"
"D2","B_f",1441.134,1.441134,"0HW","20"
"D2","B_f",1249.157,1.249157,"0HW","20"
"D2","B_f",1841.437,1.841437,"0HW","20"
"D2","B_f",2503.148,2.503148,"0HW","20"
"D2","B_f",786.415,0.786415,"0HW","20"
"D2","B_f",740.978,0.740978,"0HW","20"
"D2","B_f",1359.067,1.359067,"0HW","20"
"D2","B_f",826.934,0.826934,"0HW","20"
"D2","B_f",1741.72,1.74172,"0HW","20"
"D2","B_f",853.905,0.853905,"0HW","20"
"D2","B_f",958.644,0.958644,"0HW","20"
"D2","B_f",1816.836,1.816836,"0HW","20"
"D2","B_f",1140.336,1.140336,"0HW","20"
"D2","B_f",1312.986,1.312986,"0HW","20"
"D2","B_f",1432.018,1.432018,"0HW","20"
"D2","B_f",1193.478,1.193478,"0HW","20"
"D2","B_f",793.147,0.793147,"0HW","20"
"D2","B_f",787.198,0.787198,"0HW","20"
"D2","B_f",858.611,0.858611,"0HW","20"
"D2","B_f",3606.43,3.60643,"0HW","20"
"D2","B_f",1334.297,1.334297,"0HW","20"
"D2","B_f",1475.332,1.475332,"0HW","20"
"D2","B_f",1344.659,1.344659,"0HW","20"
"D2","B_f",1224.541,1.224541,"0HW","20"
"D2","B_f",2127.422,2.127422,"0HW","20"
"D2","B_f",698.36,0.69836,"0HW","20"
"D2","B_f",950.847,0.950847,"0HW","20"
"D2","B_f",1219.457,1.219457,"0HW","20"
"D2","B_f",5187.535,5.187535,"0HW","20"
"D2","B_f",1423.393,1.423393,"0HW","20"
"D2","B_f",2649.862,2.649862,"0HW","20"
"D2","B_f",717.336,0.717336,"0HW","20"
"D2","B_f",827.746,0.827746,"0HW","20"
"D2","B_f",1722.494,1.722494,"0HW","20"
"D2","B_f",1679.056,1.679056,"0HW","20"
"D2","B_f",2199.928,2.199928,"0HW","20"
"D2","B_f",1014.412,1.014412,"0HW","20"
"D2","B_f",1211.306,1.211306,"0HW","20"
"D2","B_f",951.553,0.951553,"0HW","20"
"D2","B_f",912.828,0.912828,"0HW","20"
"D2","B_f",898.304,0.898304,"0HW","20"
"D2","B_f",1429.71,1.42971,"0HW","20"
"D2","B_f",1305.248,1.305248,"0HW","20"
"D2","B_f",5067.997,5.067997,"0HW","20"
"D2","B_f",567.092,0.567092,"0HW","20"
"D2","B_f",1029.962,1.029962,"0HW","20"
"D2","B_f",954.9,0.9549,"0HW","20"
"D2","B_f",1008.657,1.008657,"0HW","20"
"D2","B_f",487.714,0.487714,"0HW","20"
"D2","B_f",1058.212,1.058212,"0HW","20"
"D2","B_f",917.598,0.917598,"0HW","20"
"D2","B_f",1682.885,1.682885,"0HW","20"
"D2","B_f",1145.233,1.145233,"0HW","20"
"D2","B_f",819.66,0.81966,"0HW","20"
"D2","B_f",1935.938,1.935938,"0HW","20"
"D2","B_f",974.739,0.974739,"0HW","20"
"D2","B_f",4452.383,4.452383,"0HW","20"
"D2","B_f",1587.141,1.587141,"0HW","20"
"D2","B_f",1746.501,1.746501,"0HW","20"
"D2","B_f",659.109,0.659109,"0HW","20"
"D2","B_f",1652.649,1.652649,"0HW","20"
"D2","B_f",1460.078,1.460078,"0HW","20"
"D2","B_f",5592.829,5.592829,"0HW","20"
"D2","B_f",1659.678,1.659678,"0HW","20"
"D2","B_f",1063.277,1.063277,"0HW","20"
"D2","B_f",3997.126,3.997126,"0HW","20"
"D2","B_f",770.889,0.770889,"0HW","20"
"D2","B_f",1728.948,1.728948,"0HW","20"
"D2","B_f",707.279,0.707279,"0HW","20"
"D2","B_f",1829.147,1.829147,"0HW","20"
"D2","B_f",1416.654,1.416654,"0HW","20"
"D2","B_f",1216.47,1.21647,"0HW","20"
"D2","B_f",1104.483,1.104483,"0HW","20"
"D2","B_f",997.105,0.997105,"0HW","20"
"D2","B_f",2083.212,2.083212,"0HW","20"
"D2","B_f",1513.088,1.513088,"0HW","20"
"D2","B_f",796.527,0.796527,"0HW","20"
"D2","B_f",736.812,0.736812,"0HW","20"
"D2","B_f",865.881,0.865881,"0HW","20"
"D2","B_f",688.432,0.688432,"0HW","20"
"D2","B_f",5041.645,5.041645,"0HW","20"
"D2","B_f",1553.784,1.553784,"0HW","20"
"D2","B_f",1564.445,1.564445,"0HW","20"
"D2","B_f",930.86,0.93086,"0HW","20"
"D2","B_f",1529.277,1.529277,"0HW","20"
"D2","B_f",2237.063,2.237063,"0HW","20"
"D2","B_f",1526.163,1.526163,"0HW","20"
"D2","B_f",1049.075,1.049075,"0HW","20"
"D2","B_f",4005.463,4.005463,"0HW","20"
"D2","B_f",1736.216,1.736216,"0HW","20"
"D2","B_f",2377.936,2.377936,"0HW","20"
"D2","B_f",1720.934,1.720934,"0HW","20"
"D2","B_f",3297.177,3.297177,"0HW","20"
"D2","B_f",2588.665,2.588665,"0HW","20"
"D2","B_f",1628.083,1.628083,"0HW","20"
"D2","B_f",522.292,0.522292,"0HW","20"
"D2","B_f",664.1,0.6641,"0HW","20"
"D2","B_f",1235.371,1.235371,"0HW","20"
"D2","B_f",1212.322,1.212322,"0HW","20"
"D2","B_f",1766.575,1.766575,"0HW","20"
"D2","B_f",2195.395,2.195395,"0HW","20"
"D2","B_f",910.249,0.910249,"0HW","20"
"D2","B_f",1169.461,1.169461,"0HW","20"
"D2","B_f",2410.987,2.410987,"0HW","20"
"D2","B_f",1274.176,1.274176,"0HW","20"
"D2","B_f",823.95,0.82395,"0HW","20"
"D2","B_f",622.424,0.622424,"0HW","20"
"D2","B_f",1596.003,1.596003,"0HW","20"
"D2","B_f",957.183,0.957183,"0HW","20"
"D2","B_f",2257.609,2.257609,"0HW","20"
"D2","B_f",1657.856,1.657856,"0HW","20"
"D2","B_f",2382.733,2.382733,"0HW","20"
"D2","B_f",1338.318,1.338318,"0HW","20"
"D2","B_f",1041.203,1.041203,"0HW","20"
"D2","B_f",878.14,0.87814,"0HW","20"
"D2","B_f",1587,1.587,"0HW","20"
"D2","B_f",4694.207,4.694207,"0HW","20"
"D2","B_f",848.645,0.848645,"0HW","20"
"D2","B_f",677.451,0.677451,"0HW","20"
"D2","B_f",1014.467,1.014467,"0HW","20"
"D2","B_f",1810.695,1.810695,"0HW","20"
"D2","B_f",820.206,0.820206,"0HW","20"
"D2","B_f",638.054,0.638054,"0HW","20"
"D2","B_f",674.885,0.674885,"0HW","20"
"D2","B_f",853.315,0.853315,"0HW","20"
"D2","B_f",2169.545,2.169545,"0HW","20"
"D2","B_f",1289.979,1.289979,"0HW","20"
"D2","B_f",1727.426,1.727426,"0HW","20"
"D2","B_f",1661.431,1.661431,"0HW","20"
"D2","B_f",1172.902,1.172902,"0HW","20"
"D2","B_f",664.437,0.664437,"0HW","20"
"D2","B_f",1643.309,1.643309,"0HW","20"
"D2","B_f",562.335,0.562335,"0HW","20"
"D2","B_f",1025.169,1.025169,"0HW","20"
"D2","B_f",1600.415,1.600415,"0HW","20"
"D2","B_f",1346.032,1.346032,"0HW","20"
"D2","B_f",2518.596,2.518596,"0HW","20"
"D2","B_f",1564.016,1.564016,"0HW","20"
"D2","B_f",1694.981,1.694981,"0HW","20"
"D2","B_f",822.046,0.822046,"0HW","20"
"D2","B_f",1660.824,1.660824,"0HW","20"
"D2","B_f",1681.288,1.681288,"0HW","20"
"D2","B_f",884.491,0.884491,"0HW","20"
"D2","B_f",962.082,0.962082,"0HW","20"
"D2","B_f",1126.112,1.126112,"0HW","20"
"D2","B_f",828.354,0.828354,"0HW","20"
"D2","B_f",2138.731,2.138731,"0HW","20"
"D2","B_f",1309.913,1.309913,"0HW","20"
"D2","B_f",900.855,0.900855,"0HW","20"
"D2","B_f",2035.874,2.035874,"0HW","20"
"D2","B_f",2124.711,2.124711,"0HW","20"
"D2","B_f",1833.487,1.833487,"0HW","20"
"D2","B_f",993.056,0.993056,"0HW","20"
"D2","B_f",675.962,0.675962,"0HW","20"
"D2","B_f",971.057,0.971057,"0HW","20"
"D2","B_f",958.585,0.958585,"0HW","20"
"D2","B_f",681.815,0.681815,"0HW","20"
"D2","B_f",434.167,0.434167,"0HW","20"
"D2","B_f",3653.824,3.653824,"0HW","20"
"D2","B_f",1599.681,1.599681,"0HW","20"
"D2","B_f",1245.118,1.245118,"0HW","20"
"D2","B_f",932.001,0.932001,"0HW","20"
"D2","B_f",1099.964,1.099964,"0HW","20"
"D2","B_f",1346.656,1.346656,"0HW","20"
"D2","B_f",1278.386,1.278386,"0HW","20"
"D2","B_f",1987.802,1.987802,"0HW","20"
"D2","B_f",1536.688,1.536688,"0HW","20"
"D2","B_f",1412.856,1.412856,"0HW","20"
"D2","B_f",725.714,0.725714,"0HW","20"
"D2","B_f",1656.201,1.656201,"0HW","20"
"D2","B_f",3603.185,3.603185,"0HW","20"
"D2","B_f",2585.181,2.585181,"0HW","20"
"D2","B_f",2268.417,2.268417,"0HW","20"
"D2","B_f",1602.093,1.602093,"0HW","20"
"D2","B_f",1141.709,1.141709,"0HW","20"
"D2","B_f",1805.991,1.805991,"0HW","20"
"D2","B_f",2488.123,2.488123,"0HW","20"
"D2","B_f",2108.846,2.108846,"0HW","20"
"D2","B_f",1709.972,1.709972,"0HW","20"
"D2","B_f",1460.078,1.460078,"0HW","20"
"D2","B_f",939.895,0.939895,"0HW","20"
"D2","B_f",2752.102,2.752102,"0HW","20"
"D2","B_f",814.935,0.814935,"0HW","20"
"D2","B_f",1315.371,1.315371,"0HW","20"
"D2","B_f",1458.237,1.458237,"0HW","20"
"D2","B_f",1527.336,1.527336,"0HW","20"
"D2","B_f",1484.295,1.484295,"0HW","20"
"D2","B_f",1047.473,1.047473,"0HW","20"
"D2","B_f",1097.264,1.097264,"0HW","20"
"D2","B_f",805.818,0.805818,"0HW","20"
"D2","B_f",1438.452,1.438452,"0HW","20"
"D2","B_f",2232.48,2.23248,"0HW","20"
"D2","B_f",1078.953,1.078953,"0HW","20"
"D2","B_f",1398.882,1.398882,"0HW","20"
"D2","B_f",1286.852,1.286852,"0HW","20"
"D2","B_f",1179.516,1.179516,"0HW","20"
"D2","B_f",1340.031,1.340031,"0HW","20"
"D2","B_f",1993.818,1.993818,"0HW","20"
"D2","B_f",5636.519,5.636519,"0HW","20"
"D2","B_f",2355.375,2.355375,"0HW","20"
"D2","B_f",1358.614,1.358614,"0HW","20"
"D2","B_f",1411.429,1.411429,"0HW","20"
"D2","B_f",1150.888,1.150888,"0HW","20"
"D2","B_f",1984.589,1.984589,"0HW","20"
"D2","B_f",2174.492,2.174492,"0HW","20"
"D2","B_f",3164.004,3.164004,"0HW","20"
"D2","B_f",1386.343,1.386343,"0HW","20"
"D2","B_f",842.689,0.842689,"0HW","20"
"D2","B_f",1044.638,1.044638,"0HW","20"
"D2","B_f",993.056,0.993056,"0HW","20"
"D2","B_f",1153.414,1.153414,"0HW","20"
"D2","B_f",4663.32,4.66332,"0HW","20"
"D2","B_f",1454.125,1.454125,"0HW","20"
"D2","B_f",1222.528,1.222528,"0HW","20"
"D2","B_f",814.66,0.81466,"0HW","20"
"D2","B_f",978.407,0.978407,"0HW","20"
"D2","B_f",1561.903,1.561903,"0HW","20"
"D2","B_f",2245.977,2.245977,"0HW","20"
"D2","B_f",4545.535,4.545535,"0HW","20"
"D2","B_f",3218.842,3.218842,"0HW","20"
"D2","B_f",1825.318,1.825318,"0HW","20"
"D2","B_f",858.611,0.858611,"0HW","20"
"D2","B_f",1938.798,1.938798,"0HW","20"
"D2","B_f",1055.086,1.055086,"0HW","20"
"D2","B_f",1070.046,1.070046,"0HW","20"
"D2","B_f",1407.14,1.40714,"0HW","20"
"D2","B_f",1211.86,1.21186,"0HW","20"
"D2","B_f",1632.82,1.63282,"0HW","20"
"D2","B_f",888.027,0.888027,"0HW","20"
"D2","B_f",1725.708,1.725708,"0HW","20"
"D2","B_f",2224.318,2.224318,"0HW","20"
"D2","B_f",1730.016,1.730016,"0HW","20"
"D2","B_f",1416.456,1.416456,"0HW","20"
"D2","B_f",1884.666,1.884666,"0HW","20"
"D2","B_f",1080.663,1.080663,"0HW","20"
"D2","B_f",1198.532,1.198532,"0HW","20"
"D2","B_f",1052.324,1.052324,"0HW","20"
"D2","B_f",890.293,0.890293,"0HW","20"
"D2","B_f",1077.291,1.077291,"0HW","20"
"D2","B_f",2082.003,2.082003,"0HW","20"
"D2","B_f",1457.777,1.457777,"0HW","20"
"D2","B_f",1098.946,1.098946,"0HW","20"
"D2","B_f",833.406,0.833406,"0HW","20"
"D2","B_f",1842.865,1.842865,"0HW","20"
"D2","B_f",927.487,0.927487,"0HW","20"
"D2","B_f",1979.224,1.979224,"0HW","20"
"D2","B_f",2161.145,2.161145,"0HW","20"
"D2","B_f",812.459,0.812459,"0HW","20"
"D2","B_f",1467.267,1.467267,"0HW","20"
"D2","B_f",1610.386,1.610386,"0HW","20"
"D2","B_f",751.18,0.75118,"0HW","20"
"D2","B_f",946.304,0.946304,"0HW","20"
"D2","B_f",4605.424,4.605424,"0HW","20"
"D2","B_f",1503.291,1.503291,"0HW","20"
"D2","B_f",1277.729,1.277729,"0HW","20"
"D2","B_f",1077.395,1.077395,"0HW","20"
"D2","B_f",1889.767,1.889767,"0HW","20"
"D2","B_f",2181.559,2.181559,"0HW","20"
"D2","B_f",1078.641,1.078641,"0HW","20"
"D2","B_f",4662.12,4.66212,"0HW","20"
"D2","B_f",809.214,0.809214,"0HW","20"
"D2","B_f",2000.515,2.000515,"0HW","20"
"D2","B_f",1786.266,1.786266,"0HW","20"
"D2","B_f",884.807,0.884807,"0HW","20"
"D2","B_f",1290.803,1.290803,"0HW","20"
"D2","B_f",1154.53,1.15453,"0HW","20"
"D2","B_f",905.502,0.905502,"0HW","20"
"D2","B_f",1702.328,1.702328,"0HW","20"
"D2","B_f",1055.988,1.055988,"0HW","20"
"D2","B_f",2222.757,2.222757,"0HW","20"
"D2","B_f",1817.082,1.817082,"0HW","20"
"D2","B_f",2099.67,2.09967,"0HW","20"
"D2","B_f",1739.308,1.739308,"0HW","20"
"D2","B_f",747.82,0.74782,"0HW","20"
"D2","B_f",2168.513,2.168513,"0HW","20"
"D2","B_f",1347.819,1.347819,"0HW","20"
"D2","B_f",1893.938,1.893938,"0HW","20"
"D2","B_f",1790.741,1.790741,"0HW","20"
"D2","B_f",1572.261,1.572261,"0HW","20"
"D2","B_f",1807.447,1.807447,"0HW","20"
"D2","B_f",2181.97,2.18197,"0HW","20"
"D2","B_f",1766.1,1.7661,"0HW","20"
"D2","B_f",923.859,0.923859,"0HW","20"
"D2","B_f",2478.815,2.478815,"0HW","20"
"D2","B_f",940.192,0.940192,"0HW","20"
"D2","B_f",544.639,0.544639,"0HW","20"
"D2","B_f",1017.112,1.017112,"0HW","20"
"D2","B_f",788.476,0.788476,"0HW","20"
"D2","B_f",2336.672,2.336672,"0HW","20"
"D2","B_f",1469.059,1.469059,"0HW","20"
"D2","B_f",730.71,0.73071,"0HW","20"
"D2","B_f",3809.167,3.809167,"0HW","20"
"D2","B_f",1411.945,1.411945,"0HW","20"
"D2","B_f",706.329,0.706329,"0HW","20"
"D2","B_f",3287.436,3.287436,"0HW","20"
"D2","B_f",861.604,0.861604,"0HW","20"
"D2","B_f",3824.008,3.824008,"0HW","20"
"D2","B_f",1487.723,1.487723,"0HW","20"
"D2","B_f",1248.485,1.248485,"0HW","20"
"D2","B_f",1481.578,1.481578,"0HW","20"
"D2","B_f",2145.472,2.145472,"0HW","20"
"D2","B_f",1604.432,1.604432,"0HW","20"
"D2","B_f",1821.727,1.821727,"0HW","20"
"D2","B_f",4023.976,4.023976,"0HW","20"
"D2","B_f",1456.202,1.456202,"0HW","20"
"D2","B_f",1220.879,1.220879,"0HW","20"
"D2","B_f",4347.453,4.347453,"0HW","20"
"D2","B_f",1090.715,1.090715,"0HW","20"
"D2","B_f",1807.911,1.807911,"0HW","20"
"D2","B_f",1669.529,1.669529,"0HW","20"
"D2","B_f",1547.793,1.547793,"0HW","20"
"D2","B_f",1278.211,1.278211,"0HW","20"
"D2","B_f",4467.843,4.467843,"0HW","20"
"D2","B_f",1839.947,1.839947,"0HW","20"
"D2","B_f",2573.703,2.573703,"0HW","20"
"D2","B_f",1017.552,1.017552,"0HW","20"
"D2","B_f",1595.617,1.595617,"0HW","20"
"D2","B_f",1047.473,1.047473,"0HW","20"
"D2","B_f",4675.893,4.675893,"0HW","20"
"D2","B_f",3916.029,3.916029,"0HW","20"
"D2","B_f",920.217,0.920217,"0HW","20"
"D2","B_f",1428.3,1.4283,"0HW","20"
"D2","B_f",2473.662,2.473662,"0HW","20"
"D2","B_f",662.582,0.662582,"0HW","20"
"D2","B_f",1227.326,1.227326,"0HW","20"
"D2","B_f",1432.018,1.432018,"0HW","20"
"D2","B_f",4012.876,4.012876,"0HW","20"
"D2","B_f",940.192,0.940192,"0HW","20"
"D2","B_f",5487.064,5.487064,"0HW","20"
"D2","B_f",1625.399,1.625399,"0HW","20"
"D2","B_f",1789.741,1.789741,"0HW","20"
"D2","B_f",1373.649,1.373649,"0HW","20"
"D2","B_f",2072.492,2.072492,"0HW","20"
"D2","B_f",1541.416,1.541416,"0HW","20"
"D2","B_f",2285.5,2.2855,"0HW","20"
"D2","B_f",1735.023,1.735023,"0HW","20"
"D2","B_f",2055.163,2.055163,"0HW","20"
"D2","B_f",1259.198,1.259198,"0HW","20"
"D2","B_f",875.331,0.875331,"0HW","20"
"D2","B_f",1248.306,1.248306,"0HW","20"
"D2","B_f",957.183,0.957183,"0HW","20"
"D2","B_f",1683.849,1.683849,"0HW","20"
"D2","B_f",1773.437,1.773437,"0HW","20"
"D2","B_f",4172.68,4.17268,"0HW","20"
